Order ID,Order Date,Ship Date,Customer ID,Segment,State,City,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
153969-1299-3166,21-Sep-18,25-Sep-18,HF-14995,Consumer,Bihar,Aurangabad,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2,23.9984
153969-2246-3167,21-Sep-18,25-Sep-18,HF-14995,Consumer,Bihar,Aurangabad,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35,3,0,9.4815
146682-2671-3168,29-Oct-20,31-Oct-20,KW-16435,Consumer,Manipur,Bishnupur,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67,5,0,32.16
138695-3833-3169,28-May-20,3-Jun-20,KC-16675,Corporate,Delhi,Delhi,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8,0.2,-24.392
138695-1667-3170,28-May-20,3-Jun-20,KC-16675,Corporate,Delhi,Delhi,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,13,0.2,19.435
107461-2003-3171,21-Dec-21,26-Dec-21,PK-19075,Consumer,Chandigarh,Delhi,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,6,0,11.2236
133879-4465-3172,21-Mar-20,28-Mar-20,KT-16465,Consumer,Haryana,Bhiwani,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,2,0.8,-4.752
133879-0665-3173,21-Mar-20,28-Mar-20,KT-16465,Consumer,Haryana,Bhiwani,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0
133879-4956-3174,21-Mar-20,28-Mar-20,KT-16465,Consumer,Haryana,Bhiwani,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.392,3,0.2,1.5066
157483-4260-3175,11-Nov-21,18-Nov-21,EP-13915,Consumer,Manipur,Imphal East,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0,50.9208
132059-1811-3176,23-Sep-21,29-Sep-21,AP-10915,Consumer,Chandigarh,Delhi,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.588,2,0.7,-240.784
132059-3280-3177,23-Sep-21,29-Sep-21,AP-10915,Consumer,Chandigarh,Delhi,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998
122280-4911-3178,10-Sep-21,10-Sep-21,SH-20395,Consumer,Tripura,Dhalai,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76,2,0,9.0048
105235-1487-3179,5-Dec-21,11-Dec-21,SM-20950,Corporate,Tripura,Dhalai,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0,6.0726
105235-0521-3180,5-Dec-21,11-Dec-21,SM-20950,Corporate,Tripura,Dhalai,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68,2,0,18.1908
105235-1271-3181,5-Dec-21,11-Dec-21,SM-20950,Corporate,Tripura,Dhalai,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.9,5,0,68.823
152912-4728-3182,9-Nov-21,12-Nov-21,BM-11650,Corporate,Madhya Pradesh,Balaghat,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0,4.4344
152912-4666-3183,9-Nov-21,12-Nov-21,BM-11650,Corporate,Madhya Pradesh,Balaghat,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3,0,355.4466
152912-3208-3184,9-Nov-21,12-Nov-21,BM-11650,Corporate,Madhya Pradesh,Balaghat,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,9,0,473.6106
152912-3208-3185,9-Nov-21,12-Nov-21,BM-11650,Corporate,Madhya Pradesh,Balaghat,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0,157.8702
123498-0632-3186,7-Nov-18,9-Nov-18,TC-20980,Corporate,Daman & Diu,Daman,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782
123498-4773-3187,7-Nov-18,9-Nov-18,TC-20980,Corporate,Daman & Diu,Daman,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,74.352,3,0.2,26.9526
159352-4700-3188,12-Mar-21,17-Mar-21,KB-16585,Corporate,Maharashtra,Ahmadnagar,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93,7,0,32.1678
146416-3714-3189,20-Oct-21,22-Oct-21,JE-16165,Corporate,Bihar,Madhubani,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,1,0,1.8
146416-1787-3190,20-Oct-21,22-Oct-21,JE-16165,Corporate,Bihar,Madhubani,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,4,0.2,7.5864
163783-2957-3191,27-Dec-19,1-Jan-20,DR-12940,Home Office,Haryana,Bhiwani,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168
123981-2115-3192,2-Oct-21,8-Oct-21,RW-19630,Corporate,Tripura,Dhalai,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99,1,0,17.1574
158953-2557-3193,4-Jun-21,8-Jun-21,ML-18040,Corporate,Daman & Diu,Diu,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,7,0.8,-9.555
165428-2949-3194,1-Sep-18,4-Sep-18,JL-15130,Consumer,Daman & Diu,Daman,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,3,0.8,-6.0192
165428-4100-3195,1-Sep-18,4-Sep-18,JL-15130,Consumer,Daman & Diu,Daman,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864
169026-1883-3196,8-Aug-20,13-Aug-20,CM-12655,Home Office,Mizoram,Aizawl,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,3,0,0.2334
109750-0702-3197,22-Jul-21,28-Jul-21,FH-14365,Corporate,Tripura,Dhalai,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,3,0,14.0859
149384-3196-3198,10-Jul-19,10-Jul-19,EH-13945,Consumer,Arunachal Pradesh,Tawang,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366,3,0.7,-2.244
131527-1644-3199,1-Dec-18,7-Dec-18,TB-21280,Consumer,Uttar Pradesh,Balrampur,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,4,0.2,9.5968
164000-3183-3200,18-Dec-21,22-Dec-21,AH-10030,Corporate,Assam,Hailakandi,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,7,0.2,2.338
164224-0308-3201,18-May-18,20-May-18,TT-21070,Consumer,West Bengal,Dakshin Dinajpur,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,3,0.2,3.7308
164224-1526-3202,18-May-18,20-May-18,TT-21070,Consumer,West Bengal,Dakshin Dinajpur,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,15.936,4,0.2,5.7768
158372-2103-3203,10-Nov-18,16-Nov-18,RD-19900,Consumer,Bihar,Gaya,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536,8,0.2,60.1536
158372-4209-3204,10-Nov-18,16-Nov-18,RD-19900,Consumer,Bihar,Gaya,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,1,0,4.2861
158372-0397-3205,10-Nov-18,16-Nov-18,RD-19900,Consumer,Bihar,Gaya,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0,11.1664
158372-2137-3206,10-Nov-18,16-Nov-18,RD-19900,Consumer,Bihar,Gaya,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24,8,0,28.008
158372-1867-3207,10-Nov-18,16-Nov-18,RD-19900,Consumer,Bihar,Gaya,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,5,0,14.896
158372-0407-3208,10-Nov-18,16-Nov-18,RD-19900,Consumer,Bihar,Gaya,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,0,18.3264
108882-0420-3209,9-Jan-20,15-Jan-20,LA-16780,Corporate,Bihar,Sheikhpura,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,5,0,118.983
108882-2726-3210,9-Jan-20,15-Jan-20,LA-16780,Corporate,Bihar,Sheikhpura,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,9,0.2,141.723
108245-1415-3211,22-Sep-21,27-Sep-21,SH-19975,Corporate,Daman & Diu,Daman,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022
108245-0773-3212,22-Sep-21,27-Sep-21,SH-19975,Corporate,Daman & Diu,Daman,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,7,0.8,-18.5262
142314-2350-3213,23-Dec-18,28-Dec-18,SF-20200,Consumer,Himachal Pradesh,Hamirpur,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,11,0,58.0272
132409-1919-3214,26-May-20,1-Jun-20,TH-21235,Corporate,Assam,Hailakandi,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.2,0.1692
132409-2082-3215,26-May-20,1-Jun-20,TH-21235,Corporate,Assam,Hailakandi,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534
150189-2762-3216,8-Jul-21,10-Jul-21,VG-21790,Consumer,Bihar,Bhagalpur,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18,6,0,35.3346
114433-2800-3217,13-May-18,17-May-18,NP-18325,Consumer,Bihar,Rohtas,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,3,0,52.4895
104640-3925-3218,10-Nov-21,16-Nov-21,FH-14275,Corporate,Tripura,Dhalai,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719
104640-2200-3219,10-Nov-21,16-Nov-21,FH-14275,Corporate,Tripura,Dhalai,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0,124.9552
137008-1295-3220,2-Oct-19,8-Oct-19,JP-15460,Corporate,Sikkim,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0,45.528
137008-2500-3221,2-Oct-19,8-Oct-19,JP-15460,Corporate,Sikkim,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0,23.004
137008-0892-3222,2-Oct-19,8-Oct-19,JP-15460,Corporate,Sikkim,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90,1,0,32.4
108189-1838-3223,2-Oct-18,5-Oct-18,ES-14080,Corporate,Arunachal Pradesh,Tawang,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4104
108189-0735-3224,2-Oct-18,5-Oct-18,ES-14080,Corporate,Arunachal Pradesh,Tawang,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2,0.2,1.46
108189-1760-3225,2-Oct-18,5-Oct-18,ES-14080,Corporate,Arunachal Pradesh,Tawang,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46
108189-4846-3226,2-Oct-18,5-Oct-18,ES-14080,Corporate,Arunachal Pradesh,Tawang,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6,0.2,4.6284
108189-3567-3227,2-Oct-18,5-Oct-18,ES-14080,Corporate,Arunachal Pradesh,Tawang,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,-3.264
108189-1557-3228,2-Oct-18,5-Oct-18,ES-14080,Corporate,Arunachal Pradesh,Tawang,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,20.1579
108189-3038-3229,2-Oct-18,5-Oct-18,ES-14080,Corporate,Arunachal Pradesh,Tawang,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-0.0895
154641-4459-3230,11-Aug-18,16-Aug-18,KL-16645,Consumer,Tripura,Dhalai,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,18.767
131625-4960-3231,1-Sep-21,5-Sep-21,BN-11515,Consumer,Tripura,Dhalai,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0,39.066
156356-0632-3232,16-Apr-21,22-Apr-21,ND-18370,Consumer,Daman & Diu,Daman,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782
156356-1107-3233,16-Apr-21,22-Apr-21,ND-18370,Consumer,Daman & Diu,Daman,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,-4.7784
156356-2301-3234,16-Apr-21,22-Apr-21,ND-18370,Consumer,Daman & Diu,Daman,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292
138933-3355-3235,24-Apr-20,27-Apr-20,JL-15130,Consumer,Bihar,Pashchim Champaran,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944
140746-2903-3236,15-Jan-20,15-Jan-20,RC-19825,Consumer,Chhattisgarh,Bastar,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,-15.5826
146836-1580-3237,2-May-20,2-May-20,CC-12475,Consumer,Tripura,Dhalai,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,0,12.5832
146836-0315-3238,2-May-20,2-May-20,CC-12475,Consumer,Tripura,Dhalai,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,15.9516
127971-3774-3239,20-Nov-20,27-Nov-20,DW-13195,Corporate,Daman & Diu,Daman,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333
127971-3095-3240,20-Nov-20,27-Nov-20,DW-13195,Corporate,Daman & Diu,Daman,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,46.095
127971-0023-3241,20-Nov-20,27-Nov-20,DW-13195,Corporate,Daman & Diu,Daman,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272
140809-2214-3242,1-Feb-20,3-Feb-20,CK-12760,Corporate,Gujarat,Gandhinagar,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0,14.677
114524-2799-3243,31-Mar-21,5-Apr-21,EG-13900,Consumer,Haryana,Bhiwani,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,-22.8956
113355-4912-3244,1-Dec-21,5-Dec-21,SJ-20215,Consumer,Daman & Diu,Diu,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,24.7275
113355-2602-3245,1-Dec-21,5-Dec-21,SJ-20215,Consumer,Daman & Diu,Diu,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
140907-4510-3246,10-Dec-21,12-Dec-21,BP-11185,Corporate,Haryana,Jind,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908
140907-0060-3247,10-Dec-21,12-Dec-21,BP-11185,Corporate,Haryana,Jind,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0,38.988
140907-0799-3248,10-Dec-21,12-Dec-21,BP-11185,Corporate,Haryana,Jind,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0,5.2896
159730-4875-3249,17-Sep-20,21-Sep-20,SJ-20125,Home Office,Haryana,Jind,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652
159730-2085-3250,17-Sep-20,21-Sep-20,SJ-20125,Home Office,Haryana,Jind,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,7.9188
157868-0992-3251,23-Dec-20,29-Dec-20,MC-17590,Corporate,Manipur,Bishnupur,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0,11.6795
119389-1473-3252,17-Apr-21,19-Apr-21,BG-11740,Consumer,Assam,Hailakandi,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773
110373-3045-3253,27-Oct-21,30-Oct-21,MA-17560,Home Office,Haryana,Bhiwani,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205
110373-1536-3254,27-Oct-21,30-Oct-21,MA-17560,Home Office,Haryana,Bhiwani,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,2.0388
155474-1580-3255,8-Jul-20,14-Jul-20,CC-12220,Consumer,Haryana,Jind,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,9.4486
155474-4209-3256,8-Jul-20,14-Jul-20,CC-12220,Consumer,Haryana,Jind,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
155453-1613-3257,9-Aug-19,14-Aug-19,RA-19885,Corporate,Delhi,Delhi,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704
161844-1676-3258,9-Dec-20,14-Dec-20,DK-12835,Corporate,Dadra & Nagar Haveli,Dadra & Nagar Haveli,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238
161844-3712-3259,9-Dec-20,14-Dec-20,DK-12835,Corporate,Dadra & Nagar Haveli,Dadra & Nagar Haveli,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622
162103-0285-3260,13-Nov-20,17-Nov-20,LB-16795,Home Office,Haryana,Rohtak,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,-4.704
151554-4609-3261,14-Nov-18,15-Nov-18,CM-11815,Corporate,Daman & Diu,Daman,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576
140662-1314-3262,17-Nov-18,19-Nov-18,TS-21205,Corporate,Bihar,Aurangabad,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.9984
140662-3395-3263,17-Nov-18,19-Nov-18,TS-21205,Corporate,Bihar,Aurangabad,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0,352.296
140662-1242-3264,17-Nov-18,19-Nov-18,TS-21205,Corporate,Bihar,Aurangabad,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432
122518-1641-3265,4-Mar-20,8-Mar-20,RF-19345,Corporate,Delhi,Delhi,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528
126571-3816-3266,11-Oct-18,15-Oct-18,JF-15565,Consumer,Assam,Hailakandi,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2,0.2,10.5714
126571-2230-3267,11-Oct-18,15-Oct-18,JF-15565,Consumer,Assam,Hailakandi,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,67.9833
143840-2660-3268,22-May-18,29-May-18,EH-14185,Consumer,Andhra Pradesh,Adilabad,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0,33.995
143840-3171-3269,22-May-18,29-May-18,EH-14185,Consumer,Andhra Pradesh,Adilabad,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0,12.586
115980-3709-3270,15-Jul-18,19-Jul-18,VW-21775,Corporate,Chhattisgarh,Koriya,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0,1.3068
115980-0304-3271,15-Jul-18,19-Jul-18,VW-21775,Corporate,Chhattisgarh,Koriya,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0,2.6814
155145-3709-3272,27-Dec-19,29-Dec-19,KN-16450,Corporate,Bihar,Darbhanga,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0,3.4848
146038-2774-3273,9-Feb-19,16-Feb-19,SJ-20215,Consumer,Bihar,Araria,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,22.941
133865-1046-3274,8-May-21,12-May-21,PS-19045,Home Office,Bihar,Araria,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,1049.985
116358-3495-3275,2-Nov-21,6-Nov-21,KM-16225,Corporate,Jharkhand,Chatra,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0,9.12
116358-4685-3276,2-Nov-21,6-Nov-21,KM-16225,Corporate,Jharkhand,Chatra,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0,9.1674
102988-4757-3277,5-Apr-18,9-Apr-18,GM-14695,Corporate,Gujarat,Kachchh,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0,7.5768
102988-1615-3278,5-Apr-18,9-Apr-18,GM-14695,Corporate,Gujarat,Kachchh,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0,8.4071
102988-3349-3279,5-Apr-18,9-Apr-18,GM-14695,Corporate,Gujarat,Kachchh,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504
102988-0127-3280,5-Apr-18,9-Apr-18,GM-14695,Corporate,Gujarat,Kachchh,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0,6.6584
102988-2881-3281,5-Apr-18,9-Apr-18,GM-14695,Corporate,Gujarat,Kachchh,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281
117170-1109-3282,17-Sep-18,24-Sep-18,KT-16465,Consumer,Uttar Pradesh,Budaun,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956
117170-0682-3283,17-Sep-18,24-Sep-18,KT-16465,Consumer,Uttar Pradesh,Budaun,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,1.6762
159478-0221-3284,30-Sep-18,6-Oct-18,MH-17785,Corporate,Tripura,Dhalai,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0,5.1816
103702-2429-3285,12-Sep-18,17-Sep-18,AF-10885,Consumer,West Bengal,Nadia ,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7,0.7,-46.8776
150525-2375-3286,20-Feb-21,25-Feb-21,JP-16135,Home Office,Andhra Pradesh,Kurnool,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2,0,1.9024
150525-0595-3287,20-Feb-21,25-Feb-21,JP-16135,Home Office,Andhra Pradesh,Kurnool,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0,3.4086
157770-1530-3288,13-Dec-19,15-Dec-19,RD-19585,Consumer,Bihar,Vaishali,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376
157770-0050-3289,13-Dec-19,15-Dec-19,RD-19585,Consumer,Bihar,Vaishali,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,5,0.2,9.855
157770-1552-3290,13-Dec-19,15-Dec-19,RD-19585,Consumer,Bihar,Vaishali,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,5,0,27.3735
157770-3399-3291,13-Dec-19,15-Dec-19,RD-19585,Consumer,Bihar,Vaishali,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208
167290-4078-3292,30-Oct-20,4-Nov-20,JF-15295,Consumer,Manipur,Imphal West,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2,0,3.504
106264-2189-3293,26-Dec-18,30-Dec-18,CK-12595,Consumer,Bihar,Gaya,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0,0.1191
106264-1852-3294,26-Dec-18,30-Dec-18,CK-12595,Consumer,Bihar,Gaya,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0,1.1136
138023-3638-3295,15-Aug-18,18-Aug-18,KH-16510,Consumer,Daman & Diu,Daman,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8,0.8,-52.632
113418-2428-3296,1-Oct-21,3-Oct-21,CM-12655,Home Office,Tripura,Dhalai,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11,0,767.2005
110569-1036-3297,23-May-19,30-May-19,EB-13870,Consumer,Arunachal Pradesh,Dibang Valley,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,19.194,7,0.7,-12.796
110569-4708-3298,23-May-19,30-May-19,EB-13870,Consumer,Arunachal Pradesh,Dibang Valley,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
